"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 19 12:27:07 GMT 2023","Tue Dec 19 12:27:09 GMT 2023","1318","","bookstore.automation.api.tests.DeleteAccountTest","","bookstore.automation.api.tests.DeleteAccountTest","deletNonExistentUser","Delet non-existent user return code - 1207",""
"passed","Tue Dec 19 12:27:05 GMT 2023","Tue Dec 19 12:27:06 GMT 2023","289","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithBlankPassword","Create an account with blank password return - 400",""
"passed","Tue Dec 19 12:27:05 GMT 2023","Tue Dec 19 12:27:05 GMT 2023","323","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithBlankUserName","Create an account with blank userName return - 400",""
"passed","Tue Dec 19 12:27:11 GMT 2023","Tue Dec 19 12:27:12 GMT 2023","613","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginWithInvalidUsername","Login with invalid username return - 400",""
"passed","Tue Dec 19 12:27:06 GMT 2023","Tue Dec 19 12:27:06 GMT 2023","296","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithAPasswordThatDoesNotContainSpecialCharacters","Create an account with a password that does not contain special characters return - 400",""
"passed","Tue Dec 19 12:27:04 GMT 2023","Tue Dec 19 12:27:05 GMT 2023","451","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithTheSameDataAsAnExistingAccount","Create an account with the same data as an existing account return - 400",""
"passed","Tue Dec 19 12:27:06 GMT 2023","Tue Dec 19 12:27:07 GMT 2023","1508","","bookstore.automation.api.tests.DeleteAccountTest","","bookstore.automation.api.tests.DeleteAccountTest","deleteAccount","Delete account return - 204",""
"passed","Tue Dec 19 12:27:09 GMT 2023","Tue Dec 19 12:27:10 GMT 2023","621","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginWithInvalidUsernameAndPassword","Login with invalid username and password  return - 400",""
"passed","Tue Dec 19 12:27:01 GMT 2023","Tue Dec 19 12:27:04 GMT 2023","3454","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","newAccountRegistration","Registration of a new account return - 201",""
"passed","Tue Dec 19 12:27:10 GMT 2023","Tue Dec 19 12:27:10 GMT 2023","602","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginWithInvalidPassword","Login with invalid password return - 400",""
"passed","Tue Dec 19 12:27:10 GMT 2023","Tue Dec 19 12:27:11 GMT 2023","734","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginSuccessfully","Login successfully return - 200",""
"passed","Tue Dec 19 12:27:05 GMT 2023","Tue Dec 19 12:27:05 GMT 2023","343","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithBlankUsernameAndPassword","Create an account with blank username and password return - 400",""
"passed","Tue Dec 19 12:27:09 GMT 2023","Tue Dec 19 12:27:09 GMT 2023","345","","bookstore.automation.api.tests.BooksTest","","bookstore.automation.api.tests.BooksTest","accessAListOfAvailableBooks","Access a list of available books return - 200",""
