"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 20 12:22:22 GMT 2023","Wed Dec 20 12:22:23 GMT 2023","1513","","bookstore.automation.api.tests.DeleteAccountTest","","bookstore.automation.api.tests.DeleteAccountTest","deletNonExistentUser","Delet non-existent user return code - 1207",""
"passed","Wed Dec 20 12:22:24 GMT 2023","Wed Dec 20 12:22:24 GMT 2023","638","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginWithInvalidUsernameAndPassword","Login with invalid username and password  return - 400",""
"passed","Wed Dec 20 12:22:25 GMT 2023","Wed Dec 20 12:22:26 GMT 2023","755","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginSuccessfully","Login successfully return - 200",""
"passed","Wed Dec 20 12:22:14 GMT 2023","Wed Dec 20 12:22:18 GMT 2023","3665","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","newAccountRegistration","Registration of a new account return - 201",""
"passed","Wed Dec 20 12:22:20 GMT 2023","Wed Dec 20 12:22:20 GMT 2023","356","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithAPasswordThatDoesNotContainSpecialCharacters","Create an account with a password that does not contain special characters return - 400",""
"passed","Wed Dec 20 12:22:20 GMT 2023","Wed Dec 20 12:22:22 GMT 2023","1702","","bookstore.automation.api.tests.DeleteAccountTest","","bookstore.automation.api.tests.DeleteAccountTest","deleteAccount","Delete account return - 204",""
"passed","Wed Dec 20 12:22:24 GMT 2023","Wed Dec 20 12:22:25 GMT 2023","636","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginWithInvalidPassword","Login with invalid password return - 400",""
"passed","Wed Dec 20 12:22:18 GMT 2023","Wed Dec 20 12:22:18 GMT 2023","513","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithTheSameDataAsAnExistingAccount","Create an account with the same data as an existing account return - 400",""
"passed","Wed Dec 20 12:22:26 GMT 2023","Wed Dec 20 12:22:26 GMT 2023","592","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginWithInvalidUsername","Login with invalid username return - 400",""
"passed","Wed Dec 20 12:22:19 GMT 2023","Wed Dec 20 12:22:19 GMT 2023","377","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithBlankUserName","Create an account with blank userName return - 400",""
"passed","Wed Dec 20 12:22:19 GMT 2023","Wed Dec 20 12:22:19 GMT 2023","381","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithBlankUsernameAndPassword","Create an account with blank username and password return - 400",""
"passed","Wed Dec 20 12:22:19 GMT 2023","Wed Dec 20 12:22:20 GMT 2023","347","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithBlankPassword","Create an account with blank password return - 400",""
"passed","Wed Dec 20 12:22:23 GMT 2023","Wed Dec 20 12:22:24 GMT 2023","394","","bookstore.automation.api.tests.BooksTest","","bookstore.automation.api.tests.BooksTest","accessAListOfAvailableBooks","Access a list of available books return - 200",""
