"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 23 12:27:38 GMT 2023","Thu Nov 23 12:27:38 GMT 2023","433","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithTheSameDataAsAnExistingAccount","Create an account with the same data as an existing account return - 400",""
"passed","Thu Nov 23 12:27:40 GMT 2023","Thu Nov 23 12:27:40 GMT 2023","365","","bookstore.automation.api.tests.BooksTest","","bookstore.automation.api.tests.BooksTest","accessAListOfAvailableBooks","Access a list of available books return - 200",""
"passed","Thu Nov 23 12:27:39 GMT 2023","Thu Nov 23 12:27:40 GMT 2023","298","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithAPasswordThatDoesNotContainSpecialCharacters","Create an account with a password that does not contain special characters return - 400",""
"passed","Thu Nov 23 12:27:38 GMT 2023","Thu Nov 23 12:27:39 GMT 2023","292","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithBlankUserName","Create an account with blank userName return - 400",""
"passed","Thu Nov 23 12:27:32 GMT 2023","Thu Nov 23 12:27:36 GMT 2023","4437","","bookstore.automation.api.tests.DeleteAccountTest","","bookstore.automation.api.tests.DeleteAccountTest","deleteAccount","Delete account return - 204",""
"passed","Thu Nov 23 12:27:39 GMT 2023","Thu Nov 23 12:27:39 GMT 2023","311","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithBlankPassword","Create an account with blank password return - 400",""
"passed","Thu Nov 23 12:27:36 GMT 2023","Thu Nov 23 12:27:37 GMT 2023","1333","","bookstore.automation.api.tests.DeleteAccountTest","","bookstore.automation.api.tests.DeleteAccountTest","deletNonExistentUser","Delet non-existent user return code - 1207",""
"passed","Thu Nov 23 12:27:42 GMT 2023","Thu Nov 23 12:27:42 GMT 2023","564","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginWithInvalidUsername","Login with invalid username return - 400",""
"passed","Thu Nov 23 12:27:40 GMT 2023","Thu Nov 23 12:27:40 GMT 2023","528","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginWithInvalidUsernameAndPassword","Login with invalid username and password  return - 400",""
"passed","Thu Nov 23 12:27:41 GMT 2023","Thu Nov 23 12:27:42 GMT 2023","714","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginSuccessfully","Login successfully return - 200",""
"passed","Thu Nov 23 12:27:39 GMT 2023","Thu Nov 23 12:27:39 GMT 2023","291","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithBlankUsernameAndPassword","Create an account with blank username and password return - 400",""
"failed","Thu Nov 23 12:27:38 GMT 2023","Thu Nov 23 12:27:38 GMT 2023","365","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","newAccountRegistration","Registration of a new account return - 201",""
"passed","Thu Nov 23 12:27:40 GMT 2023","Thu Nov 23 12:27:41 GMT 2023","565","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginWithInvalidPassword","Login with invalid password return - 400",""
