"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 27 12:24:35 GMT 2024","Tue Feb 27 12:24:35 GMT 2024","515","","bookstore.automation.api.tests.BooksTest","","bookstore.automation.api.tests.BooksTest","accessAListOfAvailableBooks","Access a list of available books return - 200",""
"passed","Tue Feb 27 12:24:29 GMT 2024","Tue Feb 27 12:24:30 GMT 2024","968","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginSuccessfully","Login successfully return - 200",""
"passed","Tue Feb 27 12:24:32 GMT 2024","Tue Feb 27 12:24:33 GMT 2024","658","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithTheSameDataAsAnExistingAccount","Create an account with the same data as an existing account return - 400",""
"passed","Tue Feb 27 12:24:24 GMT 2024","Tue Feb 27 12:24:28 GMT 2024","3979","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginWithInvalidUsernameAndPassword","Login with invalid username and password  return - 400",""
"passed","Tue Feb 27 12:24:37 GMT 2024","Tue Feb 27 12:24:39 GMT 2024","1987","","bookstore.automation.api.tests.DeleteAccountTest","","bookstore.automation.api.tests.DeleteAccountTest","deletNonExistentUser","Delet non-existent user return code - 1207",""
"passed","Tue Feb 27 12:24:35 GMT 2024","Tue Feb 27 12:24:37 GMT 2024","2052","","bookstore.automation.api.tests.DeleteAccountTest","","bookstore.automation.api.tests.DeleteAccountTest","deleteAccount","Delete account return - 204",""
"passed","Tue Feb 27 12:24:34 GMT 2024","Tue Feb 27 12:24:34 GMT 2024","463","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithBlankPassword","Create an account with blank password return - 400",""
"passed","Tue Feb 27 12:24:28 GMT 2024","Tue Feb 27 12:24:29 GMT 2024","958","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginWithInvalidPassword","Login with invalid password return - 400",""
"passed","Tue Feb 27 12:24:31 GMT 2024","Tue Feb 27 12:24:32 GMT 2024","683","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","newAccountRegistration","Registration of a new account return - 201",""
"passed","Tue Feb 27 12:24:34 GMT 2024","Tue Feb 27 12:24:35 GMT 2024","438","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithAPasswordThatDoesNotContainSpecialCharacters","Create an account with a password that does not contain special characters return - 400",""
"passed","Tue Feb 27 12:24:33 GMT 2024","Tue Feb 27 12:24:34 GMT 2024","476","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithBlankUsernameAndPassword","Create an account with blank username and password return - 400",""
"passed","Tue Feb 27 12:24:30 GMT 2024","Tue Feb 27 12:24:31 GMT 2024","878","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginWithInvalidUsername","Login with invalid username return - 400",""
"passed","Tue Feb 27 12:24:33 GMT 2024","Tue Feb 27 12:24:33 GMT 2024","445","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithBlankUserName","Create an account with blank userName return - 400",""
