"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 20 12:25:06 GMT 2024","Tue Feb 20 12:25:08 GMT 2024","2013","","bookstore.automation.api.tests.DeleteAccountTest","","bookstore.automation.api.tests.DeleteAccountTest","deleteAccount","Delete account return - 204",""
"passed","Tue Feb 20 12:25:02 GMT 2024","Tue Feb 20 12:25:03 GMT 2024","823","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginWithInvalidUsername","Login with invalid username return - 400",""
"failed","Tue Feb 20 12:25:03 GMT 2024","Tue Feb 20 12:25:03 GMT 2024","636","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","newAccountRegistration","Registration of a new account return - 201",""
"passed","Tue Feb 20 12:25:06 GMT 2024","Tue Feb 20 12:25:06 GMT 2024","522","","bookstore.automation.api.tests.BooksTest","","bookstore.automation.api.tests.BooksTest","accessAListOfAvailableBooks","Access a list of available books return - 200",""
"passed","Tue Feb 20 12:25:04 GMT 2024","Tue Feb 20 12:25:04 GMT 2024","439","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithBlankUserName","Create an account with blank userName return - 400",""
"passed","Tue Feb 20 12:25:03 GMT 2024","Tue Feb 20 12:25:04 GMT 2024","589","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithTheSameDataAsAnExistingAccount","Create an account with the same data as an existing account return - 400",""
"passed","Tue Feb 20 12:25:05 GMT 2024","Tue Feb 20 12:25:06 GMT 2024","423","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithAPasswordThatDoesNotContainSpecialCharacters","Create an account with a password that does not contain special characters return - 400",""
"passed","Tue Feb 20 12:25:04 GMT 2024","Tue Feb 20 12:25:05 GMT 2024","526","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithBlankUsernameAndPassword","Create an account with blank username and password return - 400",""
"passed","Tue Feb 20 12:24:56 GMT 2024","Tue Feb 20 12:25:00 GMT 2024","4132","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginWithInvalidUsernameAndPassword","Login with invalid username and password  return - 400",""
"passed","Tue Feb 20 12:25:05 GMT 2024","Tue Feb 20 12:25:05 GMT 2024","463","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithBlankPassword","Create an account with blank password return - 400",""
"passed","Tue Feb 20 12:25:08 GMT 2024","Tue Feb 20 12:25:11 GMT 2024","2354","","bookstore.automation.api.tests.DeleteAccountTest","","bookstore.automation.api.tests.DeleteAccountTest","deletNonExistentUser","Delet non-existent user return code - 1207",""
"passed","Tue Feb 20 12:25:01 GMT 2024","Tue Feb 20 12:25:02 GMT 2024","921","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginSuccessfully","Login successfully return - 200",""
"passed","Tue Feb 20 12:25:00 GMT 2024","Tue Feb 20 12:25:01 GMT 2024","846","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginWithInvalidPassword","Login with invalid password return - 400",""
