"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 06 20:14:50 GMT 2023","Mon Nov 06 20:14:51 GMT 2023","447","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","newAccountRegistration","Registration of a new account return - 201",""
"passed","Mon Nov 06 20:14:49 GMT 2023","Mon Nov 06 20:14:49 GMT 2023","550","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginSuccessfully","Login successfully return - 200",""
"passed","Mon Nov 06 20:14:52 GMT 2023","Mon Nov 06 20:14:52 GMT 2023","271","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithAPasswordThatDoesNotContainSpecialCharacters","Create an account with a password that does not contain special characters return - 400",""
"passed","Mon Nov 06 20:14:49 GMT 2023","Mon Nov 06 20:14:50 GMT 2023","611","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginWithInvalidUsername","Login with invalid username return - 400",""
"passed","Mon Nov 06 20:14:51 GMT 2023","Mon Nov 06 20:14:51 GMT 2023","376","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithTheSameDataAsAnExistingAccount","Create an account with the same data as an existing account return - 400",""
"passed","Mon Nov 06 20:14:41 GMT 2023","Mon Nov 06 20:14:46 GMT 2023","4684","","bookstore.automation.api.tests.DeleteAccountTest","","bookstore.automation.api.tests.DeleteAccountTest","deleteAccount","Delete account return - 204",""
"passed","Mon Nov 06 20:14:46 GMT 2023","Mon Nov 06 20:14:47 GMT 2023","1260","","bookstore.automation.api.tests.DeleteAccountTest","","bookstore.automation.api.tests.DeleteAccountTest","deletNonExistentUser","Delet non-existent user return code - 1207",""
"passed","Mon Nov 06 20:14:51 GMT 2023","Mon Nov 06 20:14:51 GMT 2023","262","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithBlankUserName","Create an account with blank userName return - 400",""
"passed","Mon Nov 06 20:14:51 GMT 2023","Mon Nov 06 20:14:51 GMT 2023","265","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithBlankUsernameAndPassword","Create an account with blank username and password return - 400",""
"passed","Mon Nov 06 20:14:47 GMT 2023","Mon Nov 06 20:14:48 GMT 2023","578","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginWithInvalidUsernameAndPassword","Login with invalid username and password  return - 400",""
"passed","Mon Nov 06 20:14:48 GMT 2023","Mon Nov 06 20:14:49 GMT 2023","591","","bookstore.automation.api.tests.LoginTest","","bookstore.automation.api.tests.LoginTest","loginWithInvalidPassword","Login with invalid password return - 400",""
"passed","Mon Nov 06 20:14:51 GMT 2023","Mon Nov 06 20:14:52 GMT 2023","387","","bookstore.automation.api.tests.RegisterTest","","bookstore.automation.api.tests.RegisterTest","createAnAccountWithBlankPassword","Create an account with blank password return - 400",""
"passed","Mon Nov 06 20:14:50 GMT 2023","Mon Nov 06 20:14:50 GMT 2023","370","","bookstore.automation.api.tests.BooksTest","","bookstore.automation.api.tests.BooksTest","accessAListOfAvailableBooks","Access a list of available books return - 200",""
